
Sun,Mar,10,12:13:17,2024,  1.0, 73.0, 983.0
Sun,Mar,10,12:13:19,2024, -2.0, 28.0, 981.0
Sun,Mar,17,11:38:16,2024, 42.0, 85.0, 990.0
Sun,Mar,17,11:38:18,2024, -7.0, 72.0,1012.0
Sun,Mar,17,11:38:20,2024, 22.0, 43.0, 988.0
Sun,Mar,17,11:38:22,2024, -2.0,  7.0, 977.0
Sun,Mar,17,11:38:24,2024, 20.0, 85.0, 990.0
Sun,Mar,17,11:49:12,2024, 49.0, 71.0, 981.0
Sun,Mar,17,11:49:14,2024, 11.0, 73.0,1009.0
Sun,Mar,17,11:49:16,2024, 26.0, 38.0,1007.0
Sun,Mar,17,11:49:18,2024, 15.0, 46.0, 980.0
Sun,Mar,17,12:19:14,2024, -1.0, 21.0, 984.0
Sun,Mar,17,12:19:16,2024, 21.0, 24.0, 976.0
Sun,Mar,17,12:19:18,2024, 35.0, 47.0, 989.0
Sun,Mar,17,12:19:20,2024, 36.0, 88.0,1001.0
Sun,Mar,17,12:19:22,2024, 40.0, 64.0,1001.0
Sun,Mar,17,12:19:24,2024, -8.0, 98.0, 989.0
Sun,Mar,17,12:19:26,2024, 33.0, 54.0, 989.0
Sun,Mar,17,12:19:28,2024, -1.0, 88.0,1012.0
Sun,Mar,17,12:19:30,2024,-10.0, 79.0,1012.0
Sun,Mar,17,12:19:32,2024, -7.0, 90.0,1011.0
Sun,Mar,17,12:19:34,2024, 26.0, 31.0,1007.0
Sun,Mar,17,12:21:21,2024, 15.0,  4.0, 998.0
Sun,Mar,17,12:21:23,2024,  2.0,  9.0, 992.0
Sun,Mar,17,12:21:25,2024, 36.0,  3.0, 994.0
Sun,Mar,17,13:23:21,2024, 14.0,  8.0, 994.0
Sun,Mar,17,13:23:23,2024, 23.0, 23.0, 990.0
Sun,Mar,17,13:23:25,2024,  1.0, 16.0,1010.0
Sun,Mar,17,13:23:27,2024, -8.0, 14.0,1004.0
Sun,Mar,17,13:23:29,2024, 32.0, 55.0,1008.0
Sun,Mar,17,13:23:31,2024,  6.0, 45.0, 985.0
Sun,Mar,17,13:23:33,2024, 19.0, 35.0, 997.0
Sun,Mar,17,13:23:35,2024, -6.0, 43.0, 986.0
Sun,Mar,17,13:23:37,2024,  5.0, 21.0, 987.0
Sun,Mar,17,13:23:39,2024, 37.0,  9.0, 996.0
Sun,Mar,17,13:24:35,2024,  2.0, 43.0, 991.0
Sun,Mar,17,13:24:37,2024, 12.0, 22.0,1007.0
Sun,Mar,17,13:24:39,2024, 46.0, 79.0, 995.0
Sun,Mar,17,13:24:41,2024, 31.0, 29.0, 997.0
Sun,Mar,17,13:24:43,2024, 10.0, 60.0,1011.0
Sun,Mar,17,13:24:45,2024, -7.0, 57.0,1005.0
Sun,Mar,17,13:24:47,2024, 40.0, 92.0, 992.0
Sun,Mar,17,13:24:49,2024, -4.0, 83.0, 978.0
Sun,Mar,17,13:24:51,2024, 45.0, 67.0,1010.0
Sun,Mar,17,13:24:53,2024, 26.0, 31.0, 978.0
Sun,Mar,17,13:24:55,2024, 13.0, 84.0, 976.0
Sun,Mar,17,13:24:57,2024, 23.0, 86.0, 978.0
Sun,Mar,17,13:25:53,2024, 38.4, 13.8,1012.8
Sun,Mar,17,13:25:55,2024, 38.3, 13.7,1012.7
Sun,Mar,17,13:25:57,2024, 38.3, 13.6,1012.8
Sun,Mar,17,13:25:59,2024, 37.4, 19.0,1013.9
Sun,Mar,17,13:26:02,2024, 38.0, 21.7,1012.9
Sun,Mar,17,13:26:04,2024, 38.0, 22.7,1012.9
Sun,Mar,17,13:26:06,2024, 38.1, 22.4,1012.9
Sun,Mar,17,13:27:03,2024, 38.6, 13.5,1012.8
Sun,Mar,17,13:27:05,2024, 38.7, 13.4,1012.8
Sun,Mar,17,13:27:07,2024, 38.7, 13.4,1012.8
Sun,Mar,17,13:27:09,2024, 38.6, 13.3,1012.8
Sun,Mar,17,13:27:11,2024, 37.7, 17.6,1014.7
Sun,Mar,17,13:27:13,2024, 38.3, 21.6,1013.0
Sun,Mar,17,13:27:16,2024, 38.3, 23.2,1012.9
Sun,Mar,17,13:27:18,2024, 38.4, 22.5,1012.9
Sun,Mar,17,13:32:17,2024, 38.6, 11.7,1012.9
Sun,Mar,17,13:32:19,2024, 38.6, 11.8,1012.9
Sun,Mar,17,13:32:21,2024, 38.6, 11.9,1012.8
Sun,Mar,17,13:54:05,2024, 37.0, 12.8,1012.9
Sun,Mar,17,13:54:07,2024, 37.0, 12.8,1012.9
Sun,Mar,17,13:54:09,2024, 36.9, 12.8,1012.9
Sun,Mar,17,13:54:12,2024, 37.0, 12.9,1013.0
Sun,Mar,17,13:54:47,2024, 36.9, 12.7,1013.0
Sun,Mar,17,13:54:49,2024, 36.9, 12.7,1013.0
Sun,Mar,17,13:54:51,2024, 36.9, 12.7,1013.0
Sun,Mar,17,13:54:54,2024, 36.9, 12.7,1012.9
Sun,Mar,17,13:54:56,2024, 37.0, 12.7,1013.0
Sun,Mar,17,13:54:58,2024, 35.7, 13.6,1013.0
Sun,Mar,17,13:55:00,2024, 36.6, 14.3,1013.0
Sun,Mar,17,13:55:02,2024, 36.7, 14.4,1012.9
Sun,Mar,17,13:55:57,2024, 37.1, 13.0,1013.0
Sun,Mar,17,13:55:59,2024, 37.1, 13.1,1013.1
Sun,Mar,17,13:56:01,2024, 37.1, 13.0,1013.1
Sun,Mar,17,13:56:04,2024, 37.2, 13.0,1013.1
Sun,Mar,17,13:56:06,2024, 37.1, 13.0,1013.1
Sun,Mar,17,13:56:08,2024, 37.1, 12.9,1013.0
Sun,Mar,17,13:56:10,2024, 36.7, 14.6,1013.1
Sun,Mar,17,13:56:12,2024, 36.2, 17.1,1013.1
Sun,Mar,17,13:56:14,2024, 36.6, 17.7,1013.1
Sun,Mar,17,13:56:29,2024, 36.7, 16.4,1013.1
Sun,Mar,17,13:56:31,2024, 36.7, 16.3,1013.1
Sun,Mar,17,13:56:33,2024, 36.8, 16.1,1013.1
Sun,Mar,17,13:56:35,2024, 36.8, 15.8,1013.0
Sun,Mar,17,13:57:49,2024, 37.5, 13.2,1013.1
Sun,Mar,17,13:57:51,2024, 37.5, 13.2,1013.2
Sun,Mar,17,13:57:54,2024, 37.5, 13.3,1013.1
Sun,Mar,17,13:58:08,2024, 37.5, 13.1,1013.1
Sun,Mar,17,13:58:11,2024, 37.5, 13.0,1013.1
Sun,Mar,17,14:31:10,2024, 39.0, 12.6,1012.7
Sun,Mar,17,14:31:12,2024, 39.0, 12.5,1012.7
Sun,Mar,17,14:31:15,2024, 39.1, 12.6,1012.7
Sun,Mar,17,14:31:17,2024, 38.5, 14.4,1012.8
Sun,Mar,17,14:31:19,2024, 38.9, 15.6,1012.7
Sun,Mar,17,14:31:21,2024, 38.9, 15.8,1012.8
Sun,Mar,17,14:31:23,2024, 38.9, 15.9,1012.8
Sun,Mar,17,14:31:25,2024, 39.0, 15.9,1012.7
Sun,Mar,17,14:34:59,2024, 39.2, 13.2,1012.6
Sun,Mar,17,14:35:01,2024, 39.2, 13.3,1012.7
Sun,Mar,17,14:35:03,2024, 38.8, 15.1,1012.8
Sun,Mar,17,14:35:05,2024, 39.1, 16.6,1012.7
Sun,Mar,17,14:35:07,2024, 39.0, 16.1,1012.7
Sun,Mar,17,14:35:09,2024, 38.6, 16.9,1012.7
Sun,Mar,17,14:35:12,2024, 38.6, 18.7,1012.7
Sun,Mar,17,14:35:14,2024, 38.8, 18.6,1012.7
Sun,Mar,17,14:36:52,2024, 38.7, 13.4,1012.6
Sun,Mar,17,14:36:54,2024, 38.6, 13.5,1012.6
Sun,Mar,17,14:36:57,2024, 38.7, 13.5,1012.7
Sun,Mar,17,14:37:42,2024, 38.7, 13.1,1012.6
Sun,Mar,17,14:37:45,2024, 38.6, 13.1,1012.6
Sun,Mar,17,14:38:50,2024, 38.7, 15.1,1012.5
Sun,Mar,17,14:38:52,2024, 38.7, 14.9,1012.6
Sun,Mar,17,14:38:55,2024, 38.7, 14.8,1012.5
Sun,Mar,17,14:40:04,2024, 38.9, 13.4,1012.6
Sun,Mar,17,14:40:06,2024, 38.9, 13.3,1012.6
Sun,Mar,17,14:40:08,2024, 38.9, 13.3,1012.6
Sun,Mar,17,14:41:54,2024, 39.3, 12.9,1012.8
Sun,Mar,17,14:41:57,2024, 39.3, 13.0,1012.8
Sun,Mar,17,14:41:59,2024, 39.3, 13.0,1012.8
Sun,Mar,17,14:42:01,2024, 39.3, 13.0,1012.8
Sun,Mar,17,14:43:26,2024, 39.0, 13.5,1012.9
Sun,Mar,17,14:43:29,2024, 39.1, 13.5,1012.9
Sun,Mar,17,14:43:31,2024, 39.1, 13.8,1012.8
Sun,Mar,17,14:44:21,2024, 39.4, 12.8,1012.8
Sun,Mar,17,14:44:23,2024, 39.4, 12.9,1012.8
Sun,Mar,17,14:44:26,2024, 39.4, 12.9,1012.8
Sun,Mar,17,14:47:07,2024, 39.5, 13.0,1012.7
Sun,Mar,17,14:47:09,2024, 39.5, 12.9,1012.7
Sun,Mar,17,14:53:41,2024, 38.7, 13.2,1012.8
Sun,Mar,17,14:53:43,2024, 38.8, 13.2,1012.8
Sun,Mar,17,14:59:09,2024, 39.1, 13.3,1012.9
Sun,Mar,17,14:59:12,2024, 39.1, 13.2,1012.9
Sun,Mar,17,14:59:14,2024, 39.1, 13.2,1012.9
Sun,Mar,17,14:59:16,2024, 39.1, 13.2,1012.8
Sun,Mar,17,15:08:06,2024, 40.2, 12.5,1012.7
Sun,Mar,17,15:08:08,2024, 40.2, 12.5,1012.8
